,code,year,period,id,Country,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling,polution_clf
9555,EEA_3161-05-5,2012,2012-01--2012-12,LT170100017,Lithuania,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92,0
9581,EEA_3161-03-3,2010,2010-01--2010-12,ES091MSPF123,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
9582,EEA_3161-02-2,2010,2010-01--2010-12,ES091MSPF123,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
9600,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0462A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9602,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0475,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9611,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0476,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9614,EEA_3161-01-1,2009,2009-01--2009-12,FRGR1337,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9622,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0455B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9626,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0471,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9628,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0455B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9667,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0462A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9670,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0462B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9679,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0462A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9681,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0462B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9688,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0456,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9691,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0524,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9693,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0462A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9694,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0462A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9701,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0476,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9703,EEA_3161-05-5,2009,2009-01--2009-12,FRGR1337,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9712,EEA_3161-03-3,2009,2009-01--2009-12,FRGR1626,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9715,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0104,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9717,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0126A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9720,EEA_31615-01-7,2009,2009-06--2009-08,FI81_064_001,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
9721,EEA_3161-05-5,2009,2009-01--2009-12,FI63_011_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
9729,EEA_3161-01-1,2008,2008-01--2008-12,FRFR157A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9733,EEA_31615-01-7,2008,2008-01--2008-12,FRFR252A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9735,EEA_3161-05-5,2008,2008-01--2008-12,FRFR186,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9737,EEA_31615-01-7,2008,2007-12--2008-02,FI04_331_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
9738,EEA_31615-01-7,2008,2007-12--2008-02,FI73_021_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
9741,EEA_3161-05-5,2008,2008-01--2008-12,FRHR93B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9744,EEA_3161-02-2,2008,2008-01--2008-12,FRHR95A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9747,EEA_31615-01-7,2008,2008-01--2008-12,FRHR93B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9749,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0308,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9753,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0309A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9754,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0309A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9758,EEA_3161-01-1,2008,2008-01--2008-12,FRCR156,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9761,EEA_31615-01-7,2008,2008-01--2008-12,FRAR51,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9765,EEA_3161-01-1,2008,2008-01--2008-12,FRHR93B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9771,EEA_3161-03-3,2008,2008-01--2008-12,FRHR77,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9774,EEA_31615-01-7,2008,2008-01--2008-12,FRHR97,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9775,EEA_3161-02-2,2008,2008-01--2008-12,FRHR97,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9778,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0309A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9792,EEA_31615-01-7,2008,2008-01--2008-12,FRFR157A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9798,EEA_31615-01-7,2008,2007-12--2008-02,FI04_471_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
9802,EEA_31615-01-7,2008,2007-12--2008-02,FI59_411_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
9803,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0288,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9810,EEA_3161-02-2,2008,2008-01--2008-12,FRAR51,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9813,EEA_3161-05-5,2008,2008-01--2008-12,FRAR37,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9816,EEA_3161-01-1,2008,2008-01--2008-12,FRHR96,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9818,EEA_3161-01-1,2008,2008-01--2008-12,FRHR97,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9822,EEA_3161-03-3,2008,2008-01--2008-12,FRCR155,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9836,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0362,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9840,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0418,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9843,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0381,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9844,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0359B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9847,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF0602021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
9854,EEA_3161-01-1,2009,2009-01--2009-12,BG4ST700R021,Bulgaria,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03,0
9875,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0525,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9876,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0526,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9880,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0530,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9881,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0530,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9886,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0007F,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9888,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0543,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9901,EEA_3161-02-2,2006,2006-01--2006-12,UKSC023346,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
9902,EEA_3161-02-2,2006,2006-01--2006-12,UKSC023295,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
9903,EEA_3161-01-1,2009,2009-01--2009-12,FRDR1251,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
9907,EEA_3161-02-2,2009,2009-01--2009-12,UKSC006806,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
9910,EEA_3161-02-2,2009,2009-01--2009-12,UKSC005203,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
9930,EEA_31615-01-7,2009,2009-01--2009-12,FRDR2018B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9932,EEA_31615-01-7,2009,2009-01--2009-12,FRDR313,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9934,EEA_3161-02-2,2009,2009-01--2009-12,UKSC006586,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
9938,EEA_3161-02-2,2009,2009-01--2009-12,UKSC006836,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
9982,EEA_31615-01-7,2009,2009-01--2009-12,FRHR203,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
9985,EEA_3161-03-3,2009,2009-01--2009-12,FRHR217B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10007,EEA_3161-02-2,2009,2009-01--2009-12,FRHR205,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10015,EEA_31615-01-7,2009,2009-01--2009-12,DERW_DESN_5-2,Germany,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,1
10027,EEA_3161-02-2,2009,2009-01--2009-12,FRHR180,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10032,EEA_31615-01-7,2009,2009-01--2009-12,FRHR200,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10039,EEA_31615-01-7,2009,2009-01--2009-12,FRHR205,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10046,EEA_3161-02-2,2009,2009-01--2009-12,ES064MSPF000206680,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10052,EEA_31615-01-7,2009,2009-01--2009-12,FRHR183-H0182000,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10061,EEA_3161-03-3,2009,2009-01--2009-12,FRHR200,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10064,EEA_3161-01-1,2009,2009-01--2009-12,ES064MSPF000206680,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10109,EEA_3161-02-2,2006,2006-01--2006-12,UKGB103023074680,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
10167,EEA_31615-01-7,2009,2009-01--2009-12,DERW_DESL155,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10169,EEA_3161-03-3,2009,2009-01--2009-12,FRHR216C,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10171,EEA_31615-01-7,2009,2009-01--2009-12,FRHR216A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10182,EEA_31615-01-7,2009,2009-01--2009-12,DERW_DESL101,Germany,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,1
10193,EEA_3161-02-2,2010,2010-01--2010-12,ES030MSPF0732010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10204,EEA_3161-03-3,2009,2008-12--2009-02,FRFR295B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10207,EEA_3161-03-3,2009,2009-01--2009-12,ES12145,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10208,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF1007010,Portugal,7024884.0,0.0,21.179404364691845,36.49,6.73,1.85,27.680000000000003,13.64,10.72,0.0,1.94,16.23,0
10217,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF1035010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10222,EEA_3161-05-5,2009,2009-01--2009-12,ES12154,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10224,EEA_31615-01-7,2009,2009-01--2009-12,ES030MSPF1005021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10225,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF1005021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10228,EEA_31615-01-7,2009,2009-01--2009-12,ES030MSPF0620021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10233,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF1002020,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10246,EEA_3161-02-2,2009,2009-01--2009-12,ES12154,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10249,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF1005021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10256,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF1021010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10261,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0604021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10273,EEA_3161-01-1,2009,2009-01--2009-12,ES030MSPF1005021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10283,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0364D,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10284,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF1021010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10288,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0396,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10291,EEA_31615-01-7,2009,2009-01--2009-12,FRGR1727,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10294,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0364B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10297,EEA_31615-01-7,2009,2009-01--2009-12,FRFR292,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10298,EEA_3161-05-5,2009,2009-01--2009-12,FRFR348,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10378,EEA_3161-05-5,2012,2012-01--2012-12,LT130107103,Lithuania,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92,1
10412,EEA_3161-02-2,2009,2009-01--2009-12,ES080MSPF15-17,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10476,EEA_3161-02-2,2006,2006-01--2006-12,UKGB104026067040,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
10534,EEA_3161-02-2,2009,2009-01--2009-12,ES020MSPF000000087,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10555,EEA_31615-01-7,2009,2009-01--2009-12,DERW_DENI_32003,Germany,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,1
10591,EEA_31615-01-7,2009,2009-01--2009-12,ES12122,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10610,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0427021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10612,EEA_3161-01-1,2009,2009-01--2009-12,ES030MSPF0427021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10614,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF0427021,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10634,EEA_3161-01-1,2009,2009-01--2009-12,FRDR368A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10637,EEA_31615-01-7,2009,2009-01--2009-12,FRDR354A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10640,EEA_31615-01-7,2009,2009-01--2009-12,FRFR499,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10659,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0530,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10663,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0143B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10665,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0271A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10667,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0279,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10669,EEA_3161-05-5,2009,2009-01--2009-12,FRGR1731,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10683,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0281,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10691,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0279,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10695,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0281,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10700,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0283,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10702,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0282,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10703,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0282,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10704,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0282,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10719,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0094,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10725,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0282,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10731,EEA_3161-02-2,2009,2009-01--2009-12,FRHR7,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10735,EEA_3161-01-1,2009,2009-01--2009-12,FRHR4,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10738,EEA_3161-03-3,2009,2009-04--2009-10,FRHR4-F0406000,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10741,EEA_3161-03-3,2009,2009-01--2009-12,FRHR11A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10748,EEA_3161-01-1,2010,2010-01--2010-12,ES030MSPF0114010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10749,EEA_3161-05-5,2010,2010-01--2010-12,ES030MSPF0114010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10837,EEA_3161-02-2,2009,2009-01--2009-12,ES100MSPF1000940,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
10841,EEA_3161-02-2,2009,2009-01--2009-12,FRFR157A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
10844,EEA_3161-05-5,2009,2009-01--2009-12,ES014MSPFES-014-NR-204-000-03-00,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10850,EEA_3161-03-3,2009,2009-01--2009-12,ES10358,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10857,EEA_3161-05-5,2009,2009-01--2009-12,FRFR165,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10864,EEA_3161-05-5,2009,2009-01--2009-12,FRFR158,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10865,EEA_31615-01-7,2009,2009-01--2009-12,FRFR158,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10866,EEA_3161-02-2,2009,2009-01--2009-12,FRFR158,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
10872,EEA_3161-03-3,2009,2009-01--2009-12,ES014MSPFES-014-MR-204-038-03-00,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
10886,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0323,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
